tipo,Nombre_de_la_Serie,valor,categoria,anio,tipo2
De_41_a_45_anios,2014/01,417365812,edad,2014,De_41_a_45_anios
De_41_a_45_anios,2014/02,480172381,edad,2014,De_41_a_45_anios
De_41_a_45_anios,2014/03,576786185,edad,2014,De_41_a_45_anios
De_41_a_45_anios,2014/04,563584819,edad,2014,De_41_a_45_anios
De_41_a_45_anios,2014/05,599591894,edad,2014,De_41_a_45_anios
De_41_a_45_anios,2014/06,747028067,edad,2014,De_41_a_45_anios
De_41_a_45_anios,2014/07,719721251,edad,2014,De_41_a_45_anios
De_41_a_45_anios,2014/08,700967177,edad,2014,De_41_a_45_anios
De_41_a_45_anios,2014/09,785425275,edad,2014,De_41_a_45_anios
De_41_a_45_anios,2014/10,949419605,edad,2014,De_41_a_45_anios
De_41_a_45_anios,2014/11,938980073,edad,2014,De_41_a_45_anios
De_41_a_45_anios,2014/12,1234655374,edad,2014,De_41_a_45_anios
De_41_a_45_anios,2015/01,543711990,edad,2015,De_41_a_45_anios
De_41_a_45_anios,2015/02,853261497,edad,2015,De_41_a_45_anios
De_41_a_45_anios,2015/03,937363198,edad,2015,De_41_a_45_anios
De_41_a_45_anios,2015/04,887940321,edad,2015,De_41_a_45_anios
De_41_a_45_anios,2015/05,844807815,edad,2015,De_41_a_45_anios
De_41_a_45_anios,2015/06,870885320,edad,2015,De_41_a_45_anios
De_41_a_45_anios,2015/07,767541201,edad,2015,De_41_a_45_anios
De_41_a_45_anios,2015/08,759561321,edad,2015,De_41_a_45_anios
De_41_a_45_anios,2015/09,895970078,edad,2015,De_41_a_45_anios
De_41_a_45_anios,2015/10,1060237876,edad,2015,De_41_a_45_anios
De_41_a_45_anios,2015/11,848974963,edad,2015,De_41_a_45_anios
De_41_a_45_anios,2015/12,1131432217,edad,2015,De_41_a_45_anios
De_41_a_45_anios,2016/01,423108504,edad,2016,De_41_a_45_anios
De_41_a_45_anios,2016/02,765058539,edad,2016,De_41_a_45_anios
De_41_a_45_anios,2016/03,719662993,edad,2016,De_41_a_45_anios
De_41_a_45_anios,2016/04,781875717,edad,2016,De_41_a_45_anios
De_41_a_45_anios,2016/05,803502839,edad,2016,De_41_a_45_anios
De_41_a_45_anios,2016/06,1018020876,edad,2016,De_41_a_45_anios
De_41_a_45_anios,2016/07,754341611,edad,2016,De_41_a_45_anios
De_41_a_45_anios,2016/08,814728581,edad,2016,De_41_a_45_anios
De_41_a_45_anios,2016/09,775647296,edad,2016,De_41_a_45_anios
De_41_a_45_anios,2016/10,833984307,edad,2016,De_41_a_45_anios
De_41_a_45_anios,2016/11,813910103,edad,2016,De_41_a_45_anios
De_41_a_45_anios,2016/12,946303265,edad,2016,De_41_a_45_anios
De_41_a_45_anios,2017/01,433615729,edad,2017,De_41_a_45_anios
De_41_a_45_anios,2017/02,778678961,edad,2017,De_41_a_45_anios
De_41_a_45_anios,2017/03,772470162,edad,2017,De_41_a_45_anios
De_41_a_45_anios,2017/04,692114753,edad,2017,De_41_a_45_anios
De_41_a_45_anios,2017/05,1107575188,edad,2017,De_41_a_45_anios
De_41_a_45_anios,2017/06,1261838669,edad,2017,De_41_a_45_anios
De_41_a_45_anios,2017/07,1074321025,edad,2017,De_41_a_45_anios
De_41_a_45_anios,2017/08,1226258033,edad,2017,De_41_a_45_anios
De_41_a_45_anios,2017/09,1026165277,edad,2017,De_41_a_45_anios
De_41_a_45_anios,2017/10,1113515884,edad,2017,De_41_a_45_anios
De_41_a_45_anios,2017/11,1152947098,edad,2017,De_41_a_45_anios
De_41_a_45_anios,2017/12,1372535273,edad,2017,De_41_a_45_anios
De_41_a_45_anios,2018/01,626709205,edad,2018,De_41_a_45_anios
De_41_a_45_anios,2018/02,902089808,edad,2018,De_41_a_45_anios
De_41_a_45_anios,2018/03,905783194,edad,2018,De_41_a_45_anios
De_41_a_45_anios,2018/04,1081257288,edad,2018,De_41_a_45_anios
De_41_a_45_anios,2018/05,1126003926,edad,2018,De_41_a_45_anios
De_41_a_45_anios,2018/06,1168768483,edad,2018,De_41_a_45_anios
De_41_a_45_anios,2018/07,1149180556,edad,2018,De_41_a_45_anios
De_41_a_45_anios,2018/08,1153532169,edad,2018,De_41_a_45_anios
De_41_a_45_anios,2018/09,1042301499,edad,2018,De_41_a_45_anios
De_41_a_45_anios,2018/10,1194277219,edad,2018,De_41_a_45_anios
De_41_a_45_anios,2018/11,1055596040,edad,2018,De_41_a_45_anios
De_41_a_45_anios,2018/12,1077100893,edad,2018,De_41_a_45_anios
De_41_a_45_anios,2019/01,706169720,edad,2019,De_41_a_45_anios
De_41_a_45_anios,2019/02,783462225,edad,2019,De_41_a_45_anios
De_41_a_45_anios,2019/03,921590598,edad,2019,De_41_a_45_anios
De_41_a_45_anios,2019/04,910411823,edad,2019,De_41_a_45_anios
De_41_a_45_anios,2019/05,1109330425,edad,2019,De_41_a_45_anios
De_41_a_45_anios,2019/06,1162024849,edad,2019,De_41_a_45_anios
De_41_a_45_anios,2019/07,1151083401,edad,2019,De_41_a_45_anios
De_41_a_45_anios,2019/08,1071087786,edad,2019,De_41_a_45_anios
De_41_a_45_anios,2019/09,1068060574,edad,2019,De_41_a_45_anios
De_41_a_45_anios,2019/10,1121496900,edad,2019,De_41_a_45_anios
De_41_a_45_anios,2019/11,924090251,edad,2019,De_41_a_45_anios
De_41_a_45_anios,2019/12,1246916685,edad,2019,De_41_a_45_anios
De_41_a_45_anios,2020/01,558684747,edad,2020,De_41_a_45_anios
De_41_a_45_anios,2020/02,777957438,edad,2020,De_41_a_45_anios
De_41_a_45_anios,2020/03,950135372,edad,2020,De_41_a_45_anios
De_41_a_45_anios,2020/04,713555618,edad,2020,De_41_a_45_anios
De_41_a_45_anios,2020/05,751412538,edad,2020,De_41_a_45_anios
De_41_a_45_anios,2020/06,949620338,edad,2020,De_41_a_45_anios
De_41_a_45_anios,2020/07,956508075,edad,2020,De_41_a_45_anios
De_41_a_45_anios,2020/08,924683193,edad,2020,De_41_a_45_anios
De_41_a_45_anios,2020/09,1031098565,edad,2020,De_41_a_45_anios
De_41_a_45_anios,2020/10,1060632199,edad,2020,De_41_a_45_anios
De_46_a_50_anios,2012/01,296865765,edad,2012,De_46_a_50_anios
De_46_a_50_anios,2012/02,431861308,edad,2012,De_46_a_50_anios
De_46_a_50_anios,2012/03,490812361,edad,2012,De_46_a_50_anios
De_46_a_50_anios,2012/04,366016544,edad,2012,De_46_a_50_anios
De_46_a_50_anios,2012/05,516158232,edad,2012,De_46_a_50_anios
De_46_a_50_anios,2012/06,582488671,edad,2012,De_46_a_50_anios
De_46_a_50_anios,2012/07,499352911,edad,2012,De_46_a_50_anios
De_46_a_50_anios,2012/08,380416711,edad,2012,De_46_a_50_anios
De_46_a_50_anios,2012/09,330105699,edad,2012,De_46_a_50_anios
De_46_a_50_anios,2012/10,351355783,edad,2012,De_46_a_50_anios
De_46_a_50_anios,2012/11,283295021,edad,2012,De_46_a_50_anios
De_46_a_50_anios,2012/12,365007654,edad,2012,De_46_a_50_anios
De_46_a_50_anios,2013/01,302540358,edad,2013,De_46_a_50_anios
De_46_a_50_anios,2013/02,233403352,edad,2013,De_46_a_50_anios
De_46_a_50_anios,2013/03,279177430,edad,2013,De_46_a_50_anios
De_46_a_50_anios,2013/04,357782390,edad,2013,De_46_a_50_anios
De_46_a_50_anios,2013/05,353032110,edad,2013,De_46_a_50_anios
De_46_a_50_anios,2013/06,295592008,edad,2013,De_46_a_50_anios
De_46_a_50_anios,2013/07,342477992,edad,2013,De_46_a_50_anios
De_46_a_50_anios,2013/08,329487298,edad,2013,De_46_a_50_anios
De_46_a_50_anios,2013/09,311118625,edad,2013,De_46_a_50_anios
De_46_a_50_anios,2013/10,331226164,edad,2013,De_46_a_50_anios
De_46_a_50_anios,2013/11,312954519,edad,2013,De_46_a_50_anios
De_46_a_50_anios,2013/12,469294301,edad,2013,De_46_a_50_anios
De_46_a_50_anios,2014/01,217743721,edad,2014,De_46_a_50_anios
De_46_a_50_anios,2014/02,253740602,edad,2014,De_46_a_50_anios
De_46_a_50_anios,2014/03,300624109,edad,2014,De_46_a_50_anios
De_46_a_50_anios,2014/04,280576008,edad,2014,De_46_a_50_anios
De_46_a_50_anios,2014/05,324956962,edad,2014,De_46_a_50_anios
De_46_a_50_anios,2014/06,384294777,edad,2014,De_46_a_50_anios
De_46_a_50_anios,2014/07,369720317,edad,2014,De_46_a_50_anios
De_46_a_50_anios,2014/08,387774171,edad,2014,De_46_a_50_anios
De_46_a_50_anios,2014/09,425377843,edad,2014,De_46_a_50_anios
De_46_a_50_anios,2014/10,526244842,edad,2014,De_46_a_50_anios
De_46_a_50_anios,2014/11,513314547,edad,2014,De_46_a_50_anios
De_46_a_50_anios,2014/12,684705741,edad,2014,De_46_a_50_anios
De_46_a_50_anios,2015/01,296699101,edad,2015,De_46_a_50_anios
De_46_a_50_anios,2015/02,439537927,edad,2015,De_46_a_50_anios
De_46_a_50_anios,2015/03,509503041,edad,2015,De_46_a_50_anios
De_46_a_50_anios,2015/04,471580295,edad,2015,De_46_a_50_anios
De_46_a_50_anios,2015/05,455762295,edad,2015,De_46_a_50_anios
De_46_a_50_anios,2015/06,508962729,edad,2015,De_46_a_50_anios
De_46_a_50_anios,2015/07,430960086,edad,2015,De_46_a_50_anios
De_46_a_50_anios,2015/08,421052419,edad,2015,De_46_a_50_anios
De_46_a_50_anios,2015/09,505993358,edad,2015,De_46_a_50_anios
De_46_a_50_anios,2015/10,578307129,edad,2015,De_46_a_50_anios
De_46_a_50_anios,2015/11,484786697,edad,2015,De_46_a_50_anios
De_46_a_50_anios,2015/12,655225327,edad,2015,De_46_a_50_anios
De_46_a_50_anios,2016/01,253429295,edad,2016,De_46_a_50_anios
De_46_a_50_anios,2016/02,409768224,edad,2016,De_46_a_50_anios
De_46_a_50_anios,2016/03,411372618,edad,2016,De_46_a_50_anios
De_46_a_50_anios,2016/04,447043978,edad,2016,De_46_a_50_anios
De_46_a_50_anios,2016/05,442554018,edad,2016,De_46_a_50_anios
De_46_a_50_anios,2016/06,527593453,edad,2016,De_46_a_50_anios
De_46_a_50_anios,2016/07,406307620,edad,2016,De_46_a_50_anios
De_46_a_50_anios,2016/08,445757458,edad,2016,De_46_a_50_anios
De_46_a_50_anios,2016/09,434724999,edad,2016,De_46_a_50_anios
De_46_a_50_anios,2016/10,488719229,edad,2016,De_46_a_50_anios
De_46_a_50_anios,2016/11,465982330,edad,2016,De_46_a_50_anios
De_46_a_50_anios,2016/12,574860345,edad,2016,De_46_a_50_anios
De_46_a_50_anios,2017/01,247548879,edad,2017,De_46_a_50_anios
De_46_a_50_anios,2017/02,453185845,edad,2017,De_46_a_50_anios
De_46_a_50_anios,2017/03,424472465,edad,2017,De_46_a_50_anios
De_46_a_50_anios,2017/04,378598002,edad,2017,De_46_a_50_anios
De_46_a_50_anios,2017/05,573907249,edad,2017,De_46_a_50_anios
De_46_a_50_anios,2017/06,701042391,edad,2017,De_46_a_50_anios
De_46_a_50_anios,2017/07,604758809,edad,2017,De_46_a_50_anios
De_46_a_50_anios,2017/08,631491365,edad,2017,De_46_a_50_anios
De_46_a_50_anios,2017/09,576072035,edad,2017,De_46_a_50_anios
De_46_a_50_anios,2017/10,653829156,edad,2017,De_46_a_50_anios
De_46_a_50_anios,2017/11,612188813,edad,2017,De_46_a_50_anios
De_46_a_50_anios,2017/12,783363277,edad,2017,De_46_a_50_anios
De_46_a_50_anios,2018/01,380624367,edad,2018,De_46_a_50_anios
De_46_a_50_anios,2018/02,478311128,edad,2018,De_46_a_50_anios
De_46_a_50_anios,2018/03,505721717,edad,2018,De_46_a_50_anios
De_46_a_50_anios,2018/04,570911318,edad,2018,De_46_a_50_anios
De_46_a_50_anios,2018/05,573198123,edad,2018,De_46_a_50_anios
De_46_a_50_anios,2018/06,661581404,edad,2018,De_46_a_50_anios
De_46_a_50_anios,2018/07,612979377,edad,2018,De_46_a_50_anios
De_46_a_50_anios,2018/08,664546800,edad,2018,De_46_a_50_anios
De_46_a_50_anios,2018/09,592837195,edad,2018,De_46_a_50_anios
De_46_a_50_anios,2018/10,661557868,edad,2018,De_46_a_50_anios
De_46_a_50_anios,2018/11,583372734,edad,2018,De_46_a_50_anios
De_46_a_50_anios,2018/12,608378905,edad,2018,De_46_a_50_anios
De_46_a_50_anios,2019/01,417769427,edad,2019,De_46_a_50_anios
De_46_a_50_anios,2019/02,473291071,edad,2019,De_46_a_50_anios
De_46_a_50_anios,2019/03,549002531,edad,2019,De_46_a_50_anios
De_46_a_50_anios,2019/04,517788451,edad,2019,De_46_a_50_anios
De_46_a_50_anios,2019/05,607750647,edad,2019,De_46_a_50_anios
De_46_a_50_anios,2019/06,649724052,edad,2019,De_46_a_50_anios
De_46_a_50_anios,2019/07,658113864,edad,2019,De_46_a_50_anios
De_46_a_50_anios,2019/08,603038767,edad,2019,De_46_a_50_anios
De_46_a_50_anios,2019/09,617055800,edad,2019,De_46_a_50_anios
De_46_a_50_anios,2019/10,644178300,edad,2019,De_46_a_50_anios
De_46_a_50_anios,2019/11,499972246,edad,2019,De_46_a_50_anios
De_46_a_50_anios,2019/12,701391439,edad,2019,De_46_a_50_anios
De_46_a_50_anios,2020/01,330089876,edad,2020,De_46_a_50_anios
De_46_a_50_anios,2020/02,418007825,edad,2020,De_46_a_50_anios
De_46_a_50_anios,2020/03,528692658,edad,2020,De_46_a_50_anios
De_46_a_50_anios,2020/04,391499391,edad,2020,De_46_a_50_anios
De_46_a_50_anios,2020/05,425470849,edad,2020,De_46_a_50_anios
De_46_a_50_anios,2020/06,564088079,edad,2020,De_46_a_50_anios
De_46_a_50_anios,2020/07,567471140,edad,2020,De_46_a_50_anios
De_46_a_50_anios,2020/08,552810338,edad,2020,De_46_a_50_anios
De_46_a_50_anios,2020/09,592558134,edad,2020,De_46_a_50_anios
De_46_a_50_anios,2020/10,641067388,edad,2020,De_46_a_50_anios
De_51_a_55_anios,2012/01,137601147,edad,2012,De_51_a_55_anios
De_51_a_55_anios,2012/02,169747114,edad,2012,De_51_a_55_anios
De_51_a_55_anios,2012/03,204963604,edad,2012,De_51_a_55_anios
De_51_a_55_anios,2012/04,155276158,edad,2012,De_51_a_55_anios
De_51_a_55_anios,2012/05,224576659,edad,2012,De_51_a_55_anios
De_51_a_55_anios,2012/06,239095862,edad,2012,De_51_a_55_anios
De_51_a_55_anios,2012/07,229541088,edad,2012,De_51_a_55_anios
De_51_a_55_anios,2012/08,164828547,edad,2012,De_51_a_55_anios
De_51_a_55_anios,2012/09,131335352,edad,2012,De_51_a_55_anios
De_51_a_55_anios,2012/10,138428720,edad,2012,De_51_a_55_anios
De_51_a_55_anios,2012/11,121788019,edad,2012,De_51_a_55_anios
De_51_a_55_anios,2012/12,152098251,edad,2012,De_51_a_55_anios
De_51_a_55_anios,2013/01,109645067,edad,2013,De_51_a_55_anios
De_51_a_55_anios,2013/02,103242580,edad,2013,De_51_a_55_anios
De_51_a_55_anios,2013/03,129428882,edad,2013,De_51_a_55_anios
De_51_a_55_anios,2013/04,140136374,edad,2013,De_51_a_55_anios
De_51_a_55_anios,2013/05,147294139,edad,2013,De_51_a_55_anios
De_51_a_55_anios,2013/06,137401195,edad,2013,De_51_a_55_anios
De_51_a_55_anios,2013/07,150936546,edad,2013,De_51_a_55_anios
De_51_a_55_anios,2013/08,142687287,edad,2013,De_51_a_55_anios
De_51_a_55_anios,2013/09,133069627,edad,2013,De_51_a_55_anios
De_51_a_55_anios,2013/10,144882464,edad,2013,De_51_a_55_anios
De_51_a_55_anios,2013/11,134575625,edad,2013,De_51_a_55_anios
De_51_a_55_anios,2013/12,188581550,edad,2013,De_51_a_55_anios
De_51_a_55_anios,2014/01,106478818,edad,2014,De_51_a_55_anios
De_51_a_55_anios,2014/02,107893664,edad,2014,De_51_a_55_anios
De_51_a_55_anios,2014/03,128816832,edad,2014,De_51_a_55_anios
De_51_a_55_anios,2014/04,128125733,edad,2014,De_51_a_55_anios
De_51_a_55_anios,2014/05,152505102,edad,2014,De_51_a_55_anios
De_51_a_55_anios,2014/06,187282673,edad,2014,De_51_a_55_anios
De_51_a_55_anios,2014/07,167541643,edad,2014,De_51_a_55_anios
De_51_a_55_anios,2014/08,179215896,edad,2014,De_51_a_55_anios
De_51_a_55_anios,2014/09,197642373,edad,2014,De_51_a_55_anios
De_51_a_55_anios,2014/10,260626613,edad,2014,De_51_a_55_anios
De_51_a_55_anios,2014/11,255375819,edad,2014,De_51_a_55_anios
De_51_a_55_anios,2014/12,332896204,edad,2014,De_51_a_55_anios
De_51_a_55_anios,2015/01,167407860,edad,2015,De_51_a_55_anios
De_51_a_55_anios,2015/02,217017102,edad,2015,De_51_a_55_anios
De_51_a_55_anios,2015/03,244993095,edad,2015,De_51_a_55_anios
De_51_a_55_anios,2015/04,224749349,edad,2015,De_51_a_55_anios
De_51_a_55_anios,2015/05,226001106,edad,2015,De_51_a_55_anios
De_51_a_55_anios,2015/06,247654865,edad,2015,De_51_a_55_anios
De_51_a_55_anios,2015/07,209223978,edad,2015,De_51_a_55_anios
De_51_a_55_anios,2015/08,206070086,edad,2015,De_51_a_55_anios
De_51_a_55_anios,2015/09,246874687,edad,2015,De_51_a_55_anios
De_51_a_55_anios,2015/10,279129278,edad,2015,De_51_a_55_anios
De_51_a_55_anios,2015/11,232556676,edad,2015,De_51_a_55_anios
De_51_a_55_anios,2015/12,327929946,edad,2015,De_51_a_55_anios
De_51_a_55_anios,2016/01,128567681,edad,2016,De_51_a_55_anios
De_51_a_55_anios,2016/02,185249331,edad,2016,De_51_a_55_anios
De_51_a_55_anios,2016/03,193931149,edad,2016,De_51_a_55_anios
De_51_a_55_anios,2016/04,200609432,edad,2016,De_51_a_55_anios
De_51_a_55_anios,2016/05,229721484,edad,2016,De_51_a_55_anios
De_51_a_55_anios,2016/06,249689459,edad,2016,De_51_a_55_anios
De_51_a_55_anios,2016/07,205428497,edad,2016,De_51_a_55_anios
De_51_a_55_anios,2016/08,216715175,edad,2016,De_51_a_55_anios
De_51_a_55_anios,2016/09,208234011,edad,2016,De_51_a_55_anios
De_51_a_55_anios,2016/10,226137483,edad,2016,De_51_a_55_anios
De_51_a_55_anios,2016/11,220001308,edad,2016,De_51_a_55_anios
De_51_a_55_anios,2016/12,289637220,edad,2016,De_51_a_55_anios
De_51_a_55_anios,2017/01,137596858,edad,2017,De_51_a_55_anios
De_51_a_55_anios,2017/02,201881131,edad,2017,De_51_a_55_anios
De_51_a_55_anios,2017/03,214246246,edad,2017,De_51_a_55_anios
De_51_a_55_anios,2017/04,174687433,edad,2017,De_51_a_55_anios
De_51_a_55_anios,2017/05,261319824,edad,2017,De_51_a_55_anios
De_51_a_55_anios,2017/06,330004517,edad,2017,De_51_a_55_anios
De_51_a_55_anios,2017/07,262731117,edad,2017,De_51_a_55_anios
De_51_a_55_anios,2017/08,283719841,edad,2017,De_51_a_55_anios
De_51_a_55_anios,2017/09,259562042,edad,2017,De_51_a_55_anios
De_51_a_55_anios,2017/10,300759387,edad,2017,De_51_a_55_anios
De_51_a_55_anios,2017/11,306233160,edad,2017,De_51_a_55_anios
De_51_a_55_anios,2017/12,325534967,edad,2017,De_51_a_55_anios
De_51_a_55_anios,2018/01,177709086,edad,2018,De_51_a_55_anios
De_51_a_55_anios,2018/02,222042434,edad,2018,De_51_a_55_anios
De_51_a_55_anios,2018/03,225500289,edad,2018,De_51_a_55_anios
De_51_a_55_anios,2018/04,249353087,edad,2018,De_51_a_55_anios
De_51_a_55_anios,2018/05,270649022,edad,2018,De_51_a_55_anios
De_51_a_55_anios,2018/06,262887793,edad,2018,De_51_a_55_anios
De_51_a_55_anios,2018/07,265023257,edad,2018,De_51_a_55_anios
De_51_a_55_anios,2018/08,298811560,edad,2018,De_51_a_55_anios
De_51_a_55_anios,2018/09,246806730,edad,2018,De_51_a_55_anios
De_51_a_55_anios,2018/10,284298606,edad,2018,De_51_a_55_anios
De_51_a_55_anios,2018/11,246780115,edad,2018,De_51_a_55_anios
De_51_a_55_anios,2018/12,306972498,edad,2018,De_51_a_55_anios
De_51_a_55_anios,2019/01,199385119,edad,2019,De_51_a_55_anios
De_51_a_55_anios,2019/02,206528763,edad,2019,De_51_a_55_anios
De_51_a_55_anios,2019/03,232708936,edad,2019,De_51_a_55_anios
De_51_a_55_anios,2019/04,228187697,edad,2019,De_51_a_55_anios
De_51_a_55_anios,2019/05,267188890,edad,2019,De_51_a_55_anios
De_51_a_55_anios,2019/06,295265387,edad,2019,De_51_a_55_anios
De_51_a_55_anios,2019/07,289096800,edad,2019,De_51_a_55_anios
De_51_a_55_anios,2019/08,271219249,edad,2019,De_51_a_55_anios
De_51_a_55_anios,2019/09,276317686,edad,2019,De_51_a_55_anios
De_51_a_55_anios,2019/10,259108627,edad,2019,De_51_a_55_anios
De_51_a_55_anios,2019/11,240417685,edad,2019,De_51_a_55_anios
De_51_a_55_anios,2019/12,288630916,edad,2019,De_51_a_55_anios
De_51_a_55_anios,2020/01,133664998,edad,2020,De_51_a_55_anios
De_51_a_55_anios,2020/02,205129197,edad,2020,De_51_a_55_anios
De_51_a_55_anios,2020/03,240340214,edad,2020,De_51_a_55_anios
De_51_a_55_anios,2020/04,168193885,edad,2020,De_51_a_55_anios
De_51_a_55_anios,2020/05,189567804,edad,2020,De_51_a_55_anios
De_51_a_55_anios,2020/06,235538195,edad,2020,De_51_a_55_anios
De_51_a_55_anios,2020/07,230172774,edad,2020,De_51_a_55_anios
De_51_a_55_anios,2020/08,238379136,edad,2020,De_51_a_55_anios
De_51_a_55_anios,2020/09,259438305,edad,2020,De_51_a_55_anios
De_51_a_55_anios,2020/10,296534108,edad,2020,De_51_a_55_anios
De_56_a_60_anios,2012/01,48026540,edad,2012,De_56_a_60_anios
De_56_a_60_anios,2012/02,61180339,edad,2012,De_56_a_60_anios
De_56_a_60_anios,2012/03,61374830,edad,2012,De_56_a_60_anios
De_56_a_60_anios,2012/04,47872971,edad,2012,De_56_a_60_anios
De_56_a_60_anios,2012/05,70461883,edad,2012,De_56_a_60_anios
De_56_a_60_anios,2012/06,88414697,edad,2012,De_56_a_60_anios
De_56_a_60_anios,2012/07,76777672,edad,2012,De_56_a_60_anios
De_56_a_60_anios,2012/08,42542790,edad,2012,De_56_a_60_anios
De_56_a_60_anios,2012/09,30421094,edad,2012,De_56_a_60_anios
De_56_a_60_anios,2012/10,35295083,edad,2012,De_56_a_60_anios
De_56_a_60_anios,2012/11,32664844,edad,2012,De_56_a_60_anios
De_56_a_60_anios,2012/12,43845929,edad,2012,De_56_a_60_anios
De_56_a_60_anios,2013/01,30628579,edad,2013,De_56_a_60_anios
De_56_a_60_anios,2013/02,29053020,edad,2013,De_56_a_60_anios
De_56_a_60_anios,2013/03,32865397,edad,2013,De_56_a_60_anios
De_56_a_60_anios,2013/04,38591080,edad,2013,De_56_a_60_anios
De_56_a_60_anios,2013/05,41269362,edad,2013,De_56_a_60_anios
De_56_a_60_anios,2013/06,35412863,edad,2013,De_56_a_60_anios
De_56_a_60_anios,2013/07,45330517,edad,2013,De_56_a_60_anios
De_56_a_60_anios,2013/08,41901048,edad,2013,De_56_a_60_anios
De_56_a_60_anios,2013/09,44407076,edad,2013,De_56_a_60_anios
De_56_a_60_anios,2013/10,44753937,edad,2013,De_56_a_60_anios
De_56_a_60_anios,2013/11,42858559,edad,2013,De_56_a_60_anios
De_56_a_60_anios,2013/12,59935236,edad,2013,De_56_a_60_anios
De_56_a_60_anios,2014/01,36406197,edad,2014,De_56_a_60_anios
De_56_a_60_anios,2014/02,38279354,edad,2014,De_56_a_60_anios
De_56_a_60_anios,2014/03,44427630,edad,2014,De_56_a_60_anios
De_56_a_60_anios,2014/04,42063197,edad,2014,De_56_a_60_anios
De_56_a_60_anios,2014/05,48043940,edad,2014,De_56_a_60_anios
De_56_a_60_anios,2014/06,56208505,edad,2014,De_56_a_60_anios
De_56_a_60_anios,2014/07,54233694,edad,2014,De_56_a_60_anios
De_56_a_60_anios,2014/08,57865262,edad,2014,De_56_a_60_anios
De_56_a_60_anios,2014/09,56713160,edad,2014,De_56_a_60_anios
De_56_a_60_anios,2014/10,83998606,edad,2014,De_56_a_60_anios
De_56_a_60_anios,2014/11,82599893,edad,2014,De_56_a_60_anios
De_56_a_60_anios,2014/12,110068132,edad,2014,De_56_a_60_anios
De_56_a_60_anios,2015/01,52730802,edad,2015,De_56_a_60_anios
De_56_a_60_anios,2015/02,69354736,edad,2015,De_56_a_60_anios
De_56_a_60_anios,2015/03,76824752,edad,2015,De_56_a_60_anios
De_56_a_60_anios,2015/04,79260201,edad,2015,De_56_a_60_anios
De_56_a_60_anios,2015/05,70123794,edad,2015,De_56_a_60_anios
De_56_a_60_anios,2015/06,79711361,edad,2015,De_56_a_60_anios
De_56_a_60_anios,2015/07,76934272,edad,2015,De_56_a_60_anios
De_56_a_60_anios,2015/08,73501009,edad,2015,De_56_a_60_anios
De_56_a_60_anios,2015/09,78106791,edad,2015,De_56_a_60_anios
De_56_a_60_anios,2015/10,94999103,edad,2015,De_56_a_60_anios
De_56_a_60_anios,2015/11,73684517,edad,2015,De_56_a_60_anios
De_56_a_60_anios,2015/12,106509906,edad,2015,De_56_a_60_anios
De_56_a_60_anios,2016/01,42001346,edad,2016,De_56_a_60_anios
De_56_a_60_anios,2016/02,58842478,edad,2016,De_56_a_60_anios
De_56_a_60_anios,2016/03,57189433,edad,2016,De_56_a_60_anios
De_56_a_60_anios,2016/04,65650324,edad,2016,De_56_a_60_anios
De_56_a_60_anios,2016/05,66121252,edad,2016,De_56_a_60_anios
De_56_a_60_anios,2016/06,77271045,edad,2016,De_56_a_60_anios
De_56_a_60_anios,2016/07,67805695,edad,2016,De_56_a_60_anios
De_56_a_60_anios,2016/08,67218686,edad,2016,De_56_a_60_anios
De_56_a_60_anios,2016/09,82532793,edad,2016,De_56_a_60_anios
De_56_a_60_anios,2016/10,74735824,edad,2016,De_56_a_60_anios
De_56_a_60_anios,2016/11,79176761,edad,2016,De_56_a_60_anios
De_56_a_60_anios,2016/12,92546308,edad,2016,De_56_a_60_anios
De_56_a_60_anios,2017/01,53817406,edad,2017,De_56_a_60_anios
De_56_a_60_anios,2017/02,63382053,edad,2017,De_56_a_60_anios
De_56_a_60_anios,2017/03,73218076,edad,2017,De_56_a_60_anios
De_56_a_60_anios,2017/04,62453722,edad,2017,De_56_a_60_anios
De_56_a_60_anios,2017/05,99612831,edad,2017,De_56_a_60_anios
De_56_a_60_anios,2017/06,103841811,edad,2017,De_56_a_60_anios
De_56_a_60_anios,2017/07,94576661,edad,2017,De_56_a_60_anios
De_56_a_60_anios,2017/08,96586178,edad,2017,De_56_a_60_anios
De_56_a_60_anios,2017/09,75833504,edad,2017,De_56_a_60_anios
De_56_a_60_anios,2017/10,89440227,edad,2017,De_56_a_60_anios
De_56_a_60_anios,2017/11,85987405,edad,2017,De_56_a_60_anios
De_56_a_60_anios,2017/12,121163005,edad,2017,De_56_a_60_anios
De_56_a_60_anios,2018/01,54512827,edad,2018,De_56_a_60_anios
De_56_a_60_anios,2018/02,70178461,edad,2018,De_56_a_60_anios
De_56_a_60_anios,2018/03,86792853,edad,2018,De_56_a_60_anios
De_56_a_60_anios,2018/04,83799377,edad,2018,De_56_a_60_anios
De_56_a_60_anios,2018/05,86824055,edad,2018,De_56_a_60_anios
De_56_a_60_anios,2018/06,94569849,edad,2018,De_56_a_60_anios
De_56_a_60_anios,2018/07,79292912,edad,2018,De_56_a_60_anios
De_56_a_60_anios,2018/08,88755995,edad,2018,De_56_a_60_anios
De_56_a_60_anios,2018/09,75826227,edad,2018,De_56_a_60_anios
De_56_a_60_anios,2018/10,89523753,edad,2018,De_56_a_60_anios
